0,0,45,-250
5,0,45,-250
10,0,45,-250
15,0,45,-250
20,0,45,-250
25,0,45,-250
30,0,45,-250
35,0,45,-250
40,0,45,-250
45,0,45,-250
50,0,45,-250
55,0,45,-250
60,0,45,-250
65,0,45,-250
70,0,45,-250
75,0,45,-250
80,0,45,-250
85,0,45,-250
90,0,45,-139.38
95,0,45,-129.97
100,0,45,-128.42
105,0,45,-128.66
110,0,45,-128.06
115,0,45,-128.17
120,0,45,-128.35
125,0,45,-129.17
130,0,45,-131
135,0,45,-132.94
140,0,45,-135.43
145,0,45,-138.86
150,0,45,-141.48
155,0,45,-144.06
160,0,45,-146.42
165,0,45,-149.25
170,0,45,-152.07
175,0,45,-161.22
180,0,45,-158.72
185,0,45,-162.47
190,0,45,-166.76
195,0,45,-171.03
200,0,45,-175.4
205,0,45,-250
210,0,45,-250
215,0,45,-250
220,0,45,-250
225,0,45,-250
230,0,45,-250
235,0,45,-250
240,0,45,-250
245,0,45,-250
250,0,45,-250
255,0,45,-250
260,0,45,-250
265,0,45,-250
270,0,45,-250
275,0,45,-250
280,0,45,-250
285,0,45,-250
290,0,45,-250
295,0,45,-250
300,0,45,-250
305,0,45,-250
310,0,45,-250
315,0,45,-250
320,0,45,-250
325,0,45,-250
330,0,45,-250
335,0,45,-250
340,0,45,-250
345,0,45,-250
350,0,45,-250
355,0,45,-250
360,0,45,-250
365,0,45,-250
370,0,45,-250
375,0,45,-250
380,0,45,-250
385,0,45,-250
390,0,45,-250
395,0,45,-250
400,0,45,-250
405,0,45,-250
410,0,45,-250
415,0,45,-250
420,0,45,-250
425,0,45,-250
430,0,45,-250
435,0,45,-250
440,0,45,-250
445,0,45,-250
450,0,45,-250
455,0,45,-250
460,0,45,-250
465,0,45,-250
0,5,45,-250
5,5,45,-250
10,5,45,-250
15,5,45,-250
20,5,45,-250
25,5,45,-250
30,5,45,-250
35,5,45,-250
40,5,45,-250
45,5,45,-250
50,5,45,-250
55,5,45,-250
60,5,45,-250
65,5,45,-250
70,5,45,-250
75,5,45,-250
80,5,45,-250
85,5,45,-138.28
90,5,45,-126.43
95,5,45,-125.47
100,5,45,-124.53
105,5,45,-123.71
110,5,45,-124.48
115,5,45,-124.23
120,5,45,-124.43
125,5,45,-125.45
130,5,45,-126.94
135,5,45,-129.1
140,5,45,-131.22
145,5,45,-134.96
150,5,45,-138.6
155,5,45,-142.24
160,5,45,-143.89
165,5,45,-147.07
170,5,45,-150.52
175,5,45,-153.78
180,5,45,-162.81
185,5,45,-169.11
190,5,45,-166.81
195,5,45,-171.28
200,5,45,-175.25
205,5,45,-180.55
210,5,45,-250
215,5,45,-250
220,5,45,-250
225,5,45,-250
230,5,45,-250
235,5,45,-250
240,5,45,-250
245,5,45,-250
250,5,45,-250
255,5,45,-250
260,5,45,-250
265,5,45,-250
270,5,45,-250
275,5,45,-250
280,5,45,-250
285,5,45,-250
290,5,45,-250
295,5,45,-250
300,5,45,-250
305,5,45,-250
310,5,45,-250
315,5,45,-250
320,5,45,-250
325,5,45,-250
330,5,45,-250
335,5,45,-250
340,5,45,-250
345,5,45,-250
350,5,45,-250
355,5,45,-250
360,5,45,-250
365,5,45,-250
370,5,45,-250
375,5,45,-250
380,5,45,-250
385,5,45,-250
390,5,45,-250
395,5,45,-250
400,5,45,-250
405,5,45,-250
410,5,45,-250
415,5,45,-250
420,5,45,-250
425,5,45,-250
430,5,45,-250
435,5,45,-250
440,5,45,-250
445,5,45,-250
450,5,45,-250
455,5,45,-250
460,5,45,-250
465,5,45,-250
0,10,45,-250
5,10,45,-250
10,10,45,-250
15,10,45,-250
20,10,45,-250
25,10,45,-250
30,10,45,-250
35,10,45,-250
40,10,45,-250
45,10,45,-250
50,10,45,-250
55,10,45,-250
60,10,45,-250
65,10,45,-250
70,10,45,-250
75,10,45,-250
80,10,45,-127.6
85,10,45,-122.5
90,10,45,-120.6
95,10,45,-120.86
100,10,45,-120.49
105,10,45,-120.32
110,10,45,-120
115,10,45,-120.3
120,10,45,-121.24
125,10,45,-122.29
130,10,45,-123.88
135,10,45,-126.02
140,10,45,-128.04
145,10,45,-130.82
150,10,45,-135.35
155,10,45,-138.72
160,10,45,-141.32
165,10,45,-144.78
170,10,45,-149.3
175,10,45,-153.6
180,10,45,-156.86
185,10,45,-165.52
190,10,45,-173.12
195,10,45,-171.42
200,10,45,-176.26
205,10,45,-181.65
210,10,45,-188.41
215,10,45,-250
220,10,45,-250
225,10,45,-250
230,10,45,-250
235,10,45,-250
240,10,45,-250
245,10,45,-250
250,10,45,-250
255,10,45,-250
260,10,45,-250
265,10,45,-250
270,10,45,-250
275,10,45,-250
280,10,45,-250
285,10,45,-250
290,10,45,-250
295,10,45,-250
300,10,45,-250
305,10,45,-250
310,10,45,-250
315,10,45,-250
320,10,45,-250
325,10,45,-250
330,10,45,-250
335,10,45,-250
340,10,45,-250
345,10,45,-250
350,10,45,-250
355,10,45,-250
360,10,45,-250
365,10,45,-250
370,10,45,-250
375,10,45,-250
380,10,45,-250
385,10,45,-250
390,10,45,-250
395,10,45,-250
400,10,45,-250
405,10,45,-250
410,10,45,-250
415,10,45,-250
420,10,45,-250
425,10,45,-250
430,10,45,-250
435,10,45,-250
440,10,45,-250
445,10,45,-250
450,10,45,-250
455,10,45,-250
460,10,45,-250
465,10,45,-250
0,15,45,-250
5,15,45,-250
10,15,45,-250
15,15,45,-250
20,15,45,-250
25,15,45,-250
30,15,45,-250
35,15,45,-250
40,15,45,-250
45,15,45,-250
50,15,45,-250
55,15,45,-250
60,15,45,-250
65,15,45,-250
70,15,45,-250
75,15,45,-139.77
80,15,45,-118.34
85,15,45,-116.28
90,15,45,-116.64
95,15,45,-115.89
100,15,45,-116.17
105,15,45,-116.37
110,15,45,-117
115,15,45,-117.33
120,15,45,-118.3
125,15,45,-119.94
130,15,45,-121.54
135,15,45,-123.58
140,15,45,-125.78
145,15,45,-128.16
150,15,45,-130.96
155,15,45,-135.52
160,15,45,-139.79
165,15,45,-143.95
170,15,45,-148.27
175,15,45,-152.43
180,15,45,-157.27
185,15,45,-162.69
190,15,45,-167.75
195,15,45,-180.41
200,15,45,-190.13
205,15,45,-188.07
210,15,45,-193.6
215,15,45,-201.75
220,15,45,-250
225,15,45,-250
230,15,45,-250
235,15,45,-250
240,15,45,-250
245,15,45,-250
250,15,45,-250
255,15,45,-250
260,15,45,-250
265,15,45,-250
270,15,45,-250
275,15,45,-250
280,15,45,-250
285,15,45,-250
290,15,45,-250
295,15,45,-250
300,15,45,-250
305,15,45,-250
310,15,45,-250
315,15,45,-250
320,15,45,-250
325,15,45,-250
330,15,45,-250
335,15,45,-250
