0,0,40,-250
5,0,40,-250
10,0,40,-250
15,0,40,-250
20,0,40,-250
25,0,40,-250
30,0,40,-250
35,0,40,-250
40,0,40,-250
45,0,40,-250
50,0,40,-250
55,0,40,-250
60,0,40,-250
65,0,40,-250
70,0,40,-250
75,0,40,-250
80,0,40,-250
85,0,40,-250
90,0,40,-250
95,0,40,-138.69
100,0,40,-136
105,0,40,-135.84
110,0,40,-135.82
115,0,40,-136.44
120,0,40,-137.35
125,0,40,-139.11
130,0,40,-141.18
135,0,40,-145.78
140,0,40,-146.2
145,0,40,-146.96
150,0,40,-154.33
155,0,40,-159.04
160,0,40,-154.89
165,0,40,-157.5
170,0,40,-160.56
175,0,40,-164.15
180,0,40,-167.92
185,0,40,-250
190,0,40,-250
195,0,40,-250
200,0,40,-250
205,0,40,-250
210,0,40,-250
215,0,40,-250
220,0,40,-250
225,0,40,-250
230,0,40,-250
235,0,40,-250
240,0,40,-250
245,0,40,-250
250,0,40,-250
255,0,40,-250
260,0,40,-250
265,0,40,-250
270,0,40,-250
275,0,40,-250
280,0,40,-250
285,0,40,-250
290,0,40,-250
295,0,40,-250
300,0,40,-250
305,0,40,-250
310,0,40,-250
315,0,40,-250
320,0,40,-250
325,0,40,-250
330,0,40,-250
335,0,40,-250
340,0,40,-250
345,0,40,-250
350,0,40,-250
355,0,40,-250
360,0,40,-250
365,0,40,-250
370,0,40,-250
375,0,40,-250
380,0,40,-250
385,0,40,-250
390,0,40,-250
395,0,40,-250
400,0,40,-250
405,0,40,-250
410,0,40,-250
415,0,40,-250
420,0,40,-250
425,0,40,-250
430,0,40,-250
435,0,40,-250
440,0,40,-250
445,0,40,-250
450,0,40,-250
455,0,40,-250
460,0,40,-250
465,0,40,-250
0,5,40,-250
5,5,40,-250
10,5,40,-250
15,5,40,-250
20,5,40,-250
25,5,40,-250
30,5,40,-250
35,5,40,-250
40,5,40,-250
45,5,40,-250
50,5,40,-250
55,5,40,-250
60,5,40,-250
65,5,40,-250
70,5,40,-250
75,5,40,-250
80,5,40,-250
85,5,40,-250
90,5,40,-138.14
95,5,40,-132.52
100,5,40,-130.88
105,5,40,-130.24
110,5,40,-130.83
115,5,40,-131.7
120,5,40,-132.69
125,5,40,-134.26
130,5,40,-136.65
135,5,40,-139.77
140,5,40,-143.11
145,5,40,-144.23
150,5,40,-146.74
155,5,40,-149.61
160,5,40,-157.54
165,5,40,-162.44
170,5,40,-158.86
175,5,40,-162.44
180,5,40,-166.4
185,5,40,-170.64
190,5,40,-250
195,5,40,-250
200,5,40,-250
205,5,40,-250
210,5,40,-250
215,5,40,-250
220,5,40,-250
225,5,40,-250
230,5,40,-250
235,5,40,-250
240,5,40,-250
245,5,40,-250
250,5,40,-250
255,5,40,-250
260,5,40,-250
265,5,40,-250
270,5,40,-250
275,5,40,-250
280,5,40,-250
285,5,40,-250
290,5,40,-250
295,5,40,-250
300,5,40,-250
305,5,40,-250
310,5,40,-250
315,5,40,-250
320,5,40,-250
325,5,40,-250
330,5,40,-250
335,5,40,-250
340,5,40,-250
345,5,40,-250
350,5,40,-250
355,5,40,-250
360,5,40,-250
365,5,40,-250
370,5,40,-250
375,5,40,-250
380,5,40,-250
385,5,40,-250
390,5,40,-250
395,5,40,-250
400,5,40,-250
405,5,40,-250
410,5,40,-250
415,5,40,-250
420,5,40,-250
425,5,40,-250
430,5,40,-250
435,5,40,-250
440,5,40,-250
445,5,40,-250
450,5,40,-250
455,5,40,-250
460,5,40,-250
465,5,40,-250
0,10,40,-250
5,10,40,-250
10,10,40,-250
15,10,40,-250
20,10,40,-250
25,10,40,-250
30,10,40,-250
35,10,40,-250
40,10,40,-250
45,10,40,-250
50,10,40,-250
55,10,40,-250
60,10,40,-250
65,10,40,-250
70,10,40,-250
75,10,40,-250
80,10,40,-250
85,10,40,-131.56
90,10,40,-127.88
95,10,40,-127.09
100,10,40,-126.16
105,10,40,-126.05
110,10,40,-125.98
115,10,40,-126.28
120,10,40,-127.98
125,10,40,-129.92
130,10,40,-132.23
135,10,40,-134.81
140,10,40,-138.63
145,10,40,-141.84
150,10,40,-145.04
155,10,40,-147.16
160,10,40,-150.18
165,10,40,-153.71
170,10,40,-162.97
175,10,40,-161.69
180,10,40,-165.95
185,10,40,-170.51
190,10,40,-174.94
195,10,40,-180.09
200,10,40,-250
205,10,40,-250
210,10,40,-250
215,10,40,-250
220,10,40,-250
225,10,40,-250
230,10,40,-250
235,10,40,-250
240,10,40,-250
245,10,40,-250
250,10,40,-250
255,10,40,-250
260,10,40,-250
265,10,40,-250
270,10,40,-250
275,10,40,-250
280,10,40,-250
285,10,40,-250
290,10,40,-250
295,10,40,-250
300,10,40,-250
305,10,40,-250
310,10,40,-250
315,10,40,-250
320,10,40,-250
325,10,40,-250
330,10,40,-250
335,10,40,-250
340,10,40,-250
345,10,40,-250
350,10,40,-250
355,10,40,-250
360,10,40,-250
365,10,40,-250
370,10,40,-250
375,10,40,-250
380,10,40,-250
385,10,40,-250
390,10,40,-250
395,10,40,-250
400,10,40,-250
