0,0,0,-250
1,0,0,-250
2,0,0,-250
3,0,0,-250
4,0,0,-250
5,0,0,-250
6,0,0,-250
7,0,0,-250
8,0,0,-250
9,0,0,-250
10,0,0,-250
11,0,0,-250
12,0,0,-250
13,0,0,-250
14,0,0,-250
15,0,0,-250
16,0,0,-250
17,0,0,-250
18,0,0,-250
19,0,0,-250
20,0,0,-250
21,0,0,-250
22,0,0,-250
23,0,0,-250
24,0,0,-250
25,0,0,-250
26,0,0,-250
27,0,0,-250
28,0,0,-250
29,0,0,-250
30,0,0,-250
31,0,0,-250
32,0,0,-250
33,0,0,-250
34,0,0,-250
35,0,0,-250
36,0,0,-250
37,0,0,-250
38,0,0,-250
39,0,0,-250
40,0,0,-250
41,0,0,-250
42,0,0,-250
43,0,0,-250
44,0,0,-250
45,0,0,-250
46,0,0,-250
47,0,0,-250
48,0,0,-250
49,0,0,-250
50,0,0,-250
51,0,0,-250
52,0,0,-250
53,0,0,-250
54,0,0,-250
55,0,0,-250
56,0,0,-250
57,0,0,-250
58,0,0,-250
59,0,0,-250
60,0,0,-250
61,0,0,-250
62,0,0,-250
63,0,0,-250
64,0,0,-250
65,0,0,-250
66,0,0,-250
67,0,0,-250
68,0,0,-250
69,0,0,-250
70,0,0,-250
71,0,0,-250
72,0,0,-250
73,0,0,-250
74,0,0,-250
75,0,0,-250
76,0,0,-250
77,0,0,-250
78,0,0,-250
79,0,0,-250
80,0,0,-250
81,0,0,-250
82,0,0,-250
83,0,0,-250
84,0,0,-250
85,0,0,-250
86,0,0,-250
87,0,0,-250
88,0,0,-250
89,0,0,-250
90,0,0,-250
91,0,0,-250
92,0,0,-250
93,0,0,-250
0,1,0,-250
1,1,0,-250
2,1,0,-250
3,1,0,-250
4,1,0,-250
5,1,0,-250
6,1,0,-250
7,1,0,-250
8,1,0,-250
9,1,0,-250
10,1,0,-250
11,1,0,-250
12,1,0,-250
13,1,0,-250
14,1,0,-250
15,1,0,-250
16,1,0,-250
17,1,0,-250
18,1,0,-250
19,1,0,-250
20,1,0,-250
21,1,0,-250
22,1,0,-250
23,1,0,-250
24,1,0,-250
25,1,0,-250
26,1,0,-250
27,1,0,-250
28,1,0,-250
29,1,0,-250
30,1,0,-250
31,1,0,-250
32,1,0,-250
33,1,0,-250
34,1,0,-250
35,1,0,-250
36,1,0,-250
37,1,0,-250
38,1,0,-250
39,1,0,-250
40,1,0,-250
41,1,0,-250
42,1,0,-250
43,1,0,-250
44,1,0,-250
45,1,0,-250
46,1,0,-250
47,1,0,-250
48,1,0,-250
49,1,0,-250
50,1,0,-250
51,1,0,-250
52,1,0,-250
53,1,0,-250
54,1,0,-250
55,1,0,-250
56,1,0,-250
57,1,0,-250
58,1,0,-250
59,1,0,-250
60,1,0,-250
61,1,0,-250
62,1,0,-250
63,1,0,-250
64,1,0,-250
65,1,0,-250
66,1,0,-250
67,1,0,-250
68,1,0,-250
69,1,0,-250
70,1,0,-250
71,1,0,-250
72,1,0,-250
73,1,0,-250
74,1,0,-250
75,1,0,-250
76,1,0,-250
77,1,0,-250
78,1,0,-250
79,1,0,-250
80,1,0,-250
81,1,0,-250
82,1,0,-250
83,1,0,-250
84,1,0,-250
85,1,0,-250
86,1,0,-250
87,1,0,-250
88,1,0,-250
89,1,0,-250
90,1,0,-250
91,1,0,-250
92,1,0,-250
93,1,0,-250
0,2,0,-250
1,2,0,-250
2,2,0,-250
3,2,0,-250
4,2,0,-250
5,2,0,-250
6,2,0,-250
7,2,0,-250
8,2,0,-250
9,2,0,-250
10,2,0,-250
11,2,0,-250
12,2,0,-250
13,2,0,-250
14,2,0,-250
15,2,0,-250
16,2,0,-250
17,2,0,-250
18,2,0,-250
19,2,0,-250
20,2,0,-250
21,2,0,-250
22,2,0,-250
23,2,0,-250
24,2,0,-250
25,2,0,-250
26,2,0,-250
27,2,0,-250
28,2,0,-250
29,2,0,-250
30,2,0,-250
31,2,0,-250
32,2,0,-250
33,2,0,-250
34,2,0,-250
35,2,0,-250
36,2,0,-250
37,2,0,-250
38,2,0,-250
39,2,0,-250
40,2,0,-250
41,2,0,-250
42,2,0,-250
43,2,0,-250
44,2,0,-250
45,2,0,-250
46,2,0,-250
47,2,0,-250
48,2,0,-250
49,2,0,-250
50,2,0,-250
51,2,0,-250
52,2,0,-250
53,2,0,-250
54,2,0,-250
55,2,0,-250
56,2,0,-250
57,2,0,-250
58,2,0,-250
59,2,0,-250
60,2,0,-250
61,2,0,-250
62,2,0,-250
63,2,0,-250
64,2,0,-250
65,2,0,-250
66,2,0,-250
67,2,0,-250
68,2,0,-250
69,2,0,-250
70,2,0,-250
71,2,0,-250
72,2,0,-250
73,2,0,-250
74,2,0,-250
75,2,0,-250
76,2,0,-250
77,2,0,-250
78,2,0,-250
79,2,0,-250
80,2,0,-250
81,2,0,-250
82,2,0,-250
83,2,0,-250
84,2,0,-250
85,2,0,-250
86,2,0,-250
87,2,0,-250
88,2,0,-250
89,2,0,-250
90,2,0,-250
91,2,0,-250
92,2,0,-250
93,2,0,-250
0,3,0,-250
1,3,0,-250
2,3,0,-250
3,3,0,-250
4,3,0,-250
5,3,0,-250
6,3,0,-250
7,3,0,-250
8,3,0,-250
9,3,0,-250
10,3,0,-250
11,3,0,-250
12,3,0,-250
13,3,0,-250
14,3,0,-250
15,3,0,-250
16,3,0,-250
17,3,0,-250
18,3,0,-250
19,3,0,-250
20,3,0,-250
21,3,0,-250
22,3,0,-250
23,3,0,-250
24,3,0,-250
25,3,0,-250
26,3,0,-250
27,3,0,-250
28,3,0,-250
29,3,0,-250
30,3,0,-250
31,3,0,-250
32,3,0,-250
33,3,0,-250
34,3,0,-250
35,3,0,-250
36,3,0,-250
37,3,0,-250
38,3,0,-250
39,3,0,-250
40,3,0,-250
41,3,0,-250
42,3,0,-250
43,3,0,-250
44,3,0,-250
45,3,0,-250
46,3,0,-250
47,3,0,-250
48,3,0,-250
49,3,0,-250
50,3,0,-250
51,3,0,-250
52,3,0,-250
53,3,0,-250
54,3,0,-250
55,3,0,-250
